name,color,star,class,speed,power,attack,defense,health,skill,effects,passives,types,source,family_bonus,family,image,costume_id,dot_string,total_dot_damage,n_turns,dot_damage_per_turn,max_special_percent,min_special_percent,max_special_stat_percent,min_special_stat_percent
Karil C3,blue,3,Barbarian,Average,513,599,418,873,Glass Rush,"['Deals 300% damage to the target and minor damage to nearby enemies.', 'The attack bypasses defensive buffs. (This includes counterattacks.)']",['Glass: 60% extra chance to reflect status ailments back to the attacker.'],"['Hit 3', 'Bypass']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://imgur.com/RwxxvuX.jpg,3,,0,0,0.0,300,300,0,0
Joukahainen,blue,3,Monk,Average,482,465,472,877,Arrows of Fury,"['Dispels buffs from all enemies.', 'Deals 165% damage to all enemies.', 'All enemies are immune to new status effect buffs for 4 turns. Against Nature characters, this status effect becomes uncleansable and lasts 2 turns longer.']","['Power of Sisu: When this character starts a turn with low health for the first time during a battle, they recover 15% health and receive 15% mana.']","['Dispeller All', 'Hit All', 'Buff Immunity All']",kalevala,"['Bonus for 1/2/3 Unique Heroes:', 'Receive -10%/-25%/-40% less damage from the Special Skills of the stronger element.', 'The members of this family have additional perks in the Kalevala event.']",kalevala,https://i.imgur.com/MfQu0Jd.jpg,0,,0,0,0.0,165,165,0,0
Joukahainen C,blue,3,Rogue,Average,499,484,483,927,Arrows of Frost,"['Dispels buffs from all enemies.', 'Deals 180% damage to all enemies.', 'All enemies are immune to new status effect buffs for 4 turns. Against Nature characters, this status effect becomes uncleansable and lasts 2 turns longer.']","['Power of Sisu: When this character starts a turn with low health for the first time during a battle, they recover 15% health and receive 15% mana.']","['Dispeller All', 'Hit All', 'Buff Immunity All']",kalevala,"['Bonus for 1/2/3 Unique Heroes:', 'Receive -10%/-25%/-40% less damage from the Special Skills of the stronger element.', 'The members of this family have additional perks in the Kalevala event.']",kalevala,https://imgur.com/xrbGPND.jpg,1,,0,0,0.0,180,180,0,0
Xiahou Dun,blue,4,Fighter,Fast,683,641,748,1179,Qilin Blade,"['Deals 355% damage to the target.', 'Summons a Wei Soldier Minion for the caster and nearby allies with 20% HP and 25% attack inherited from the caster.', 'Each hit from a Wei Soldier Minion dispells all dispellable buffs from the target.']",0,"['Hit 1', 'Summoner']",kingdom,"['Bonus for 1/2/3 Unique Heroes:', '2% / 4% / 6% mana each time a Minion is summoned for the Hero.', '3% / 5% / 7% heal each time a Minion is summoned for the Hero.', 'Morale Boost:', 'Heroes belonging to this family as well as heroes fighting alongside with them receive additional perks in War of the Three Kingdoms:', '+10% attack, + 3% defense, +7% health']",kingdom,https://i.imgur.com/6njHzyt.jpg,0,,0,0,0.0,355,20,0,0
Lamentia,blue,4,Rogue,Average,767,786,748,1413,Frenzied Rend,"['Deals 280% damage to the target and nearby enemies and inflicts 15 Insanity on them.', 'The target and nearby enemies receive 388 Curse damage over 4 turns, starting low and increasing every turn.', 'Inflicts 55 Insanity to the caster.']","['Branded by the Old Ones: All damage from normal attacks and Special Skills dealt by this character is increased by 5% per 10 Insanity on this character, up to 50%.']","['Hit 3', 'Insanity 3', 'DoT 3', 'Self Insanity']",shadow,"['Bonus for 1 / 2 / 3 Heroes:', ' * +15% / +20% / +30% critical chance.', ' * +20% / +30% / +40% health.', 'The members of this family have additional perks in the Shadows of the Deep event.']",forsaken,https://imgur.com/g1VRcWf.jpg,0,"388 Curse damage over 4 turns,",388,4,97.0,280,280,0,0
Sapphire,blue,4,Rogue,Charge,670,726,541,1285,From Shadows,"['1x Mana Charge', '* Deals 225% damage to the target', '* The attack has a 35% chance to bypass defensive buffs. This includes counter attack.', '2x Mana Charge', '* Deals 250% damage to the target and nearby enemies', '* The attack has a 60% chance to bypass defensive buffs. This includes counter attack.', '3x Mana Charge', '* Deals 290% damage to all enemies', '* The attack has a 85% chance to bypass defensive buffs. This includes counter attack.']",0,"['Charger', 'Hit All', 'Bypass']",ninja,"['Bonus for 1/2/3 Unique Heroes:', '5%/10%/15% chance to dodge normal attacks and Special Skills', '5%/10%/15% chance to counterattack with 60%/90%/120% of the damage received.']",ninja,https://i.imgur.com/XCynMAV.jpg,0,,0,0,0.0,290,35,0,0
Frank,blue,4,Barbarian,Slow,667,635,639,1292,Undead Razer,"['Deals 200% damage to all enemies.', 'The damage is increased by 45% per dead enemy.', 'All enemies get -44% defense for 4 turns.']","['Steal Buff: When this character casts their Special Skill, they have a 65% chance to steal the newest dispellable buff from a random enemy that has buffs. If no enemy has buffs, deals 150% damage to all enemies.']","['Hit All', 'Defense Debuff']",morlovia,"['Bonus for 1/2/3 Unique Heroes:', '+3%/+6%/+9% mana generation', 'The members of this family have additional perks in the Halloween event.']",morlovia,https://i.imgur.com/dQao9jX.jpg,0,,0,0,0.0,200,45,-44,-44
Frank C,blue,4,Monk,Slow,681,655,645,1334,Undead Obliterator,"['Deals 170% damage to all enemies', 'The damage is increased by 45% for each dead enemy.', 'Stack (Max:10): All enemies receive 20 Frost damage per each killed enemy or enemy Minion at the end of each turn.', 'Stack (Max: 10): All enemies get -4% mana generation per each killed enemy or enemy Minion.']","['Steal Buff: When this character casts their Special Skill, they have a 65% chance to steal the newest dispellable buff from a random enemy that has buffs. If no enemy has buffs, deals 150% damage to all enemies.']","['Hit all', 'DoT Stack', 'Mana Generation Debuff Stack']",morlovia,"['Bonus for 1/2/3 Unique Heroes:', '+3%/+6%/+9% mana generation', 'The members of this family have additional perks in the Halloween event.']",morlovia,https://i.imgur.com/HUrGPkv.jpg,1,,0,0,0.0,170,45,-4,-4
Boril,blue,4,Cleric,Average,643,501,792,1151,Perfect Riposte,['The caster and nearby allies counterattack with 125% of the damage received for 5 turns.'],0,['Counterattack 3'],season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/jFkMrWZ.jpg,0,,0,0,0.0,125,125,0,0
Boril C,blue,4,Paladin,Average,679,504,851,1287,Sturdy Riposte,['All allies counterattack with 60% of the damage received for 4 turns.'],0,['Counterattack All'],season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/p8PKYHQ.jpg,1,,0,0,0.0,60,60,0,0
Boril C2,blue,4,Fighter,Average,735,591,884,1404,Unrelenting Riposte,['All allies counterattacks with 80% of the damage received for 4 turns. The counterattack damage increases by 20% each turn up to 140%.'],0,['Counterattack All'],season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/9wlyamA.jpg,2,,0,0,0.0,140,20,0,0
Boril C3,blue,4,Cleric,Average,747,648,855,1401,Toon Riposte,['The caster and nearby allies counterattack with 120% of the damage received for 5 turns. This status effect is undispellable and lasts 2 turns longer on Ice characters.'],"['Toon: 75% extra chance to resist all status ailments, mana reductions and buff dispels.']",['Counterattack 3'],season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/FCxtmOB.jpg,3,,0,0,0.0,120,120,0,0
Jott,blue,4,Barbarian,Slow,664,720,607,1126,Ice Boom,"['Deals 200% damage to all enemies.', 'Alters the power of all Ice shields on the board. When an attacking Hero casts the special, the shields become enhanced with +64% attack. When a defending Hero casts the special, the shields become weakened with -57% attack.']",0,"['Hit All', 'Board Alterer']",season3,"['Bonus for 1/2/3 Unique Heroes:', 'All allies get an Ice Giant minion with 6%/10%/14% HP and 10%/12%/16% attack inherited from the caster when a Jotunheim Hero dies.']",jotunheim,https://i.imgur.com/f9Anp7W.jpg,0,,0,0,0.0,200,200,64,-57
Dain,blue,4,Paladin,Fast,732,716,743,1347,Iceberg Aura,"['The caster and nearby allies get a Frostfall Ward for 3 turns, that reduces incoming Special Skill damage up to -500. Reduces damage by additional 25% when the attacker is of Fire element.', 'The caster and nearby allies get +120% normal attack for 3 turns. This effect can be active in addition to effects that alter attack in general. Normal attacks can have a total maxiumum of +200% increased attack while this effect is active.']","['Empowered Resist Frost: This character has innate resistance against Frost and gains 450 boosted health and 5% mana each time they resist.', 'Arctic Core: The Arctic Core activates each time this character’s Special Skill is cast', ' * All enemies receive Corrosive Frost for 3 turns. With fully charged Arctic Core, the Corrosive Frost deals 193 Frost damage, and lowers the target’s attack by -15% each turn. Deals extra damage against heroes with Minions or a Mega Minion.', ' * The Frost damage is scaled by the amount of charge in the Core. All charge is exhausted when the Core is activated.']","['Frostfall Ward 3', 'Attack Buff 3']",untoldtales,"['Members of this realm have a Arctic Core.', 'The Arctic Core is charged each time this character receives damage from normal attacks or Special Skills.', 'The members of this realm have additional perks in Untold Tales II: Treasures of Flame and Frost stages.']",myrkheim,https://imgur.com/r2wMpaa.jpg,0,,0,0,0.0,25,25,200,120
Sonya,blue,4,Paladin,Fast,643,607,731,1011,Piercing Strike,"['Deals 345% damage to the target.', 'Dispels buffs from all enemies.']",0,"['Hit 1', 'Dispeller All']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/zE5VVll.jpg,0,,0,0,0.0,345,345,0,0
Sonya C,blue,4,Druid,Fast,678,646,762,1103,Purifying Strike,"['Deals 345% damage to the target.', 'Cleanses status ailments from all allies.']",0,"['Hit 1', 'Cleanser All']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/R1MhQgF.jpg,1,,0,0,0.0,345,345,0,0
Sonya C2,blue,4,Rogue,Fast,734,817,708,1179,Wrenching Strike,"['Deals 345% damage to the target.', 'All enemies are immune to new status effect buffs for 2 turns.']",0,"['Hit 1', 'Buff Imunity All']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/9fhb23h.jpg,2,,0,0,0.0,345,345,0,0
Sonya C3,blue,4,Paladin,Fast,746,807,758,1194,Toonpower Strike,"['Deals 355% damage to the target.', 'Deals extra damage against Fire.', 'Dispels buffs from the target.']","['Toon: 75% extra chance to resist all status ailments, mana reductions and buff dispels.']","['Hit 1', 'Dispeller 1']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/k4GWNzl.jpg,3,,0,0,0.0,355,355,0,0
Aqualith,blue,4,Paladin,Changing Tides,688,675,688,1249,Close Order Formation,"['Special Skill need consecutive uses to reach full power, the following order:', '1st:', ' * The caster gets Taunt that prevents enemies from using Special Skills on the caster’s allies for 2 turns.', ' * Deals 64 - 222 damage on all enemies after 2 turns, based on the damage the caster had taken while this effect was active. Maximum effect is achieved upon taking 50% of max health in damage.', '2nd:', ' * The caster gets Taunt that prevents enemies from using Special Skills on the caster’s allies for 3 turns.', ' * Deals 124 - 351 damage on all enemies after 3 turns, based on the damage the caster had taken while this effect was active. Maximum effect is achieved upon taking 50% of max health in damage.']","['Effects on Special Skill: 50% chance to perform the following actions when this character casts their Special Skill', ' * Deals 80% damage to all enemies.', ' * All allies get +21% critical chance for 2 turns.']","['Taunt', 'Hit all']",untoldtales,"['Bonus for 1/2 Unique Heroes:', '50%/75% chance to give all allies +36% attack for 3 turns after this character receives Special Skill damage. If the enemy’s Special Skill defeats this character, the chance is 75%/100%', 'Related Family Bonus: Hero is related to the Atlantis Family.', 'Hero receives the family bonus of a related family when in team with at least 1 related hero. Bonus for 1/2/3/4/5 heroes: +5%/+10%/+15%/+20%/+25% defense.', 'The members of this family have additional perks in Untold Tales 1: Mysteries of the Deep stages.']",defendersofatlantis,https://i.imgur.com/3R1f8Vh.jpg,0,,0,0,0.0,50,50,0,0
Aqualith C,blue,4,Barbarian,Changing Tides,704,676,715,1308,Impervious Formation,"['Special Skill need consecutive uses to reach full power, the following order:', '1st:', ' * The caster gets Taunt that prevents enemies from using Special Skills on the caster’s allies for 2 turns.', ' * Deals 56 - 214 damage on all enemies after 2 turns, based on the damage the caster had taken while this effect was active. Maximum effect is achieved upon taking 50% of max health in damage.', '2nd:', ' * The caster gets Taunt that prevents enemies from using Special Skills on the caster’s allies for 3 turns.', ' * Deals 165 - 392 damage on all enemies after 3 turns, based on the damage the caster had taken while this effect was active. Maximum effect is achieved upon taking 50% of max health in damage.']","['Effects on Special Skill: 50% chance to perform the following actions when this character casts their Special Skill', ' * Deals 80% damage to all enemies.', ' * All allies get +21% critical chance for 2 turns.', 'Resist Insanity: This character has innate resistance against Insanity.']","['Taunt', 'Hit all']",untoldtales,"['Bonus for 1/2 Unique Heroes:', '50%/75% chance to give all allies +36% attack for 3 turns after this character receives Special Skill damage. If the enemy’s Special Skill defeats this character, the chance is 75%/100%', 'Related Family Bonus: Hero is related to the Atlantis Family.', 'Hero receives the family bonus of a related family when in team with at least 1 related hero. Bonus for 1/2/3/4/5 heroes: +5%/+10%/+15%/+20%/+25% defense.', 'The members of this family have additional perks in Untold Tales 1: Mysteries of the Deep stages.']",defendersofatlantis,https://imgur.com/Dkny5By.jpg,1,,0,0,0.0,50,50,0,0
